protein_id,contig_id,keywords
YP_008060325.1,Halovirus HHTV-2,hypothetical protein HHTV2_16 
YP_008060326.1,Halovirus HHTV-2,hypothetical protein HHTV2_17 
YP_008060327.1,Halovirus HHTV-2,hypothetical protein HHTV2_18 
YP_008060328.1,Halovirus HHTV-2,hypothetical protein HHTV2_19 
YP_008060329.1,Halovirus HHTV-2,hypothetical protein HHTV2_20 
YP_008060330.1,Halovirus HHTV-2,hypothetical protein HHTV2_21 
YP_008060331.1,Halovirus HHTV-2,hypothetical protein HHTV2_22 
YP_008060332.1,Halovirus HHTV-2,hypothetical protein HHTV2_23 
YP_008060333.1,Halovirus HHTV-2,hypothetical protein HHTV2_24 
YP_008060334.1,Halovirus HHTV-2,hypothetical protein HHTV2_25 
YP_008060335.1,Halovirus HHTV-2,hypothetical protein HHTV2_26 
YP_008060336.1,Halovirus HHTV-2,hypothetical protein HHTV2_27 
YP_008060337.1,Halovirus HHTV-2,hypothetical protein HHTV2_28 
YP_008060338.1,Halovirus HHTV-2,hypothetical protein HHTV2_29 
YP_008060339.1,Halovirus HHTV-2,hypothetical protein HHTV2_30 
YP_008060340.1,Halovirus HHTV-2,terminase large subunit 
YP_008060341.1,Halovirus HHTV-2,hypothetical protein HHTV2_32 
YP_008060342.1,Halovirus HHTV-2,hypothetical protein HHTV2_33 
YP_008060343.1,Halovirus HHTV-2,hypothetical protein HHTV2_34 
YP_008060344.1,Halovirus HHTV-2,hypothetical protein HHTV2_35 
YP_008060345.1,Halovirus HHTV-2,SNase-like protein 
YP_008060346.1,Halovirus HHTV-2,hypothetical protein HHTV2_37 
YP_008060347.1,Halovirus HHTV-2,prohead protease 
YP_008060348.1,Halovirus HHTV-2,major capsid protein 
YP_008060349.1,Halovirus HHTV-2,hypothetical protein HHTV2_40 
YP_008060350.1,Halovirus HHTV-2,hypothetical protein HHTV2_41 
YP_008060351.1,Halovirus HHTV-2,hypothetical protein HHTV2_42 
YP_008060352.1,Halovirus HHTV-2,hypothetical protein HHTV2_43 
YP_008060353.1,Halovirus HHTV-2,hypothetical protein HHTV2_44 
YP_008060354.1,Halovirus HHTV-2,hypothetical protein HHTV2_45 
YP_008060355.1,Halovirus HHTV-2,tail tube 
YP_008060356.1,Halovirus HHTV-2,hypothetical protein HHTV2_47 
YP_008060357.1,Halovirus HHTV-2,hypothetical protein HHTV2_48 
YP_008060358.1,Halovirus HHTV-2,tape measure 
YP_008060359.1,Halovirus HHTV-2,hypothetical protein HHTV2_50 
YP_008060360.1,Halovirus HHTV-2,hypothetical protein HHTV2_51 
YP_008060361.1,Halovirus HHTV-2,hypothetical protein HHTV2_52 
YP_008060362.1,Halovirus HHTV-2,hypothetical protein HHTV2_53 
YP_008060363.1,Halovirus HHTV-2,hypothetical protein HHTV2_54 
YP_008060364.1,Halovirus HHTV-2,hypothetical protein HHTV2_55 
YP_008060365.1,Halovirus HHTV-2,hypothetical protein HHTV2_56 
YP_008060366.1,Halovirus HHTV-2,hypothetical protein HHTV2_57 
YP_008060367.1,Halovirus HHTV-2,hypothetical protein HHTV2_58 
YP_008060368.1,Halovirus HHTV-2,hypothetical protein HHTV2_59 
YP_008060369.1,Halovirus HHTV-2,hypothetical protein HHTV2_60 
YP_008060370.1,Halovirus HHTV-2,hypothetical protein HHTV2_61 
YP_008060371.1,Halovirus HHTV-2,hypothetical protein HHTV2_62 
YP_008060372.1,Halovirus HHTV-2,hypothetical protein HHTV2_63 
YP_008060373.1,Halovirus HHTV-2,hypothetical protein HHTV2_64 
YP_008060374.1,Halovirus HHTV-2,hypothetical protein HHTV2_65 
YP_008060375.1,Halovirus HHTV-2,holliday junction resolvase 
YP_008060376.1,Halovirus HHTV-2,hypothetical protein HHTV2_67 
YP_008060377.1,Halovirus HHTV-2,hypothetical protein HHTV2_68 
YP_008060378.1,Halovirus HHTV-2,hypothetical protein HHTV2_69 
YP_008060379.1,Halovirus HHTV-2,hypothetical protein HHTV2_70 
YP_008060380.1,Halovirus HHTV-2,hypothetical protein HHTV2_71 
YP_008060381.1,Halovirus HHTV-2,hypothetical protein HHTV2_72 
YP_008060382.1,Halovirus HHTV-2,hypothetical protein HHTV2_73 
YP_008060383.1,Halovirus HHTV-2,hypothetical protein HHTV2_74 
YP_008060384.1,Halovirus HHTV-2,hypothetical protein HHTV2_75 
YP_008060385.1,Halovirus HHTV-2,hypothetical protein HHTV2_76 
YP_008060386.1,Halovirus HHTV-2,hypothetical protein HHTV2_77 
YP_008060387.1,Halovirus HHTV-2,hypothetical protein HHTV2_78 
YP_008060388.1,Halovirus HHTV-2,hypothetical protein HHTV2_79 
YP_008060389.1,Halovirus HHTV-2,hypothetical protein HHTV2_80 
YP_008060390.1,Halovirus HHTV-2,hypothetical protein HHTV2_81 
YP_008060391.1,Halovirus HHTV-2,hypothetical protein HHTV2_82 
YP_008060392.1,Halovirus HHTV-2,hypothetical protein HHTV2_83 
YP_008060393.1,Halovirus HHTV-2,hypothetical protein HHTV2_84 
YP_008060394.1,Halovirus HHTV-2,hypothetical protein HHTV2_85 
YP_008060395.1,Halovirus HHTV-2,hypothetical protein HHTV2_86 
YP_008060396.1,Halovirus HHTV-2,hypothetical protein HHTV2_87 
YP_008060397.1,Halovirus HHTV-2,hypothetical protein HHTV2_88 
YP_008083051.1,Halovirus HSTV-1,terminase large subunit 
YP_008083052.1,Halovirus HSTV-1,hypothetical protein HSTV1_2 
YP_008083053.1,Halovirus HSTV-1,portal 
YP_008083054.1,Halovirus HSTV-1,hypothetical protein HSTV1_4 
YP_008083055.1,Halovirus HSTV-1,hypothetical protein HSTV1_5 
YP_008083056.1,Halovirus HSTV-1,hypothetical protein HSTV1_6 
YP_008083057.1,Halovirus HSTV-1,hypothetical protein HSTV1_7 
YP_008083058.1,Halovirus HSTV-1,hypothetical protein HSTV1_8 
YP_008083059.1,Halovirus HSTV-1,hypothetical protein HSTV1_9 
YP_008083060.1,Halovirus HSTV-1,hypothetical protein HSTV1_10 
YP_008083061.1,Halovirus HSTV-1,hypothetical protein HSTV1_11 
YP_008083062.1,Halovirus HSTV-1,tower 
YP_008083063.1,Halovirus HSTV-1,head maturation protease 
YP_008083064.1,Halovirus HSTV-1,capsid protein 
YP_008083065.1,Halovirus HSTV-1,hypothetical protein HSTV1_15 
YP_008083066.1,Halovirus HSTV-1,hypothetical protein HSTV1_16 
YP_008083067.1,Halovirus HSTV-1,hypothetical protein HSTV1_17 
YP_008083068.1,Halovirus HSTV-1,hypothetical protein HSTV1_18 
YP_008083069.1,Halovirus HSTV-1,HNH domain endonuclease 
YP_008083070.1,Halovirus HSTV-1,hypothetical protein HSTV1_20 
YP_008083071.1,Halovirus HSTV-1,hypothetical protein HSTV1_21 
YP_008083072.1,Halovirus HSTV-1,hypothetical protein HSTV1_22 
YP_008083073.1,Halovirus HSTV-1,hypothetical protein HSTV1_23 
YP_008083074.1,Halovirus HSTV-1,hypothetical protein HSTV1_24 
YP_008083075.1,Halovirus HSTV-1,hypothetical protein HSTV1_25 
YP_008083076.1,Halovirus HSTV-1,hypothetical protein HSTV1_26 
YP_008083077.1,Halovirus HSTV-1,hypothetical protein HSTV1_27 
YP_008083078.1,Halovirus HSTV-1,hypothetical protein HSTV1_28 
YP_008083079.1,Halovirus HSTV-1,virion component 
YP_008083080.1,Halovirus HSTV-1,hypothetical protein HSTV1_30 
YP_008083081.1,Halovirus HSTV-1,hypothetical protein HSTV1_31 
YP_008083082.1,Halovirus HSTV-1,hypothetical protein HSTV1_32 
YP_008083083.1,Halovirus HSTV-1,hypothetical protein HSTV1_33 
YP_008083084.1,Halovirus HSTV-1,hypothetical protein HSTV1_34 
YP_008083085.1,Halovirus HSTV-1,hypothetical protein HSTV1_35 
YP_008083086.1,Halovirus HSTV-1,hypothetical protein HSTV1_36 
YP_008083087.1,Halovirus HSTV-1,hypothetical protein HSTV1_37 
YP_008083088.1,Halovirus HSTV-1,hypothetical protein HSTV1_38 
YP_008083089.1,Halovirus HSTV-1,hypothetical protein HSTV1_39 
YP_008083090.1,Halovirus HSTV-1,PCNA protein 
YP_008083091.1,Halovirus HSTV-1,hypothetical protein HSTV1_41 
YP_008083092.1,Halovirus HSTV-1,hypothetical protein HSTV1_42 
YP_008083093.1,Halovirus HSTV-1,hypothetical protein HSTV1_43 
YP_008083094.1,Halovirus HSTV-1,hypothetical protein HSTV1_44 
YP_008083095.1,Halovirus HSTV-1,MCM DNA helicase 
YP_008083096.1,Halovirus HSTV-1,hypothetical protein HSTV1_46 
YP_008083097.1,Halovirus HSTV-1,hypothetical protein HSTV1_47 
YP_008083098.1,Halovirus HSTV-1,cytosine methyltransferase 
YP_008083099.1,Halovirus HSTV-1,hypothetical protein HSTV1_49 
YP_008083100.1,Halovirus HSTV-1,hypothetical protein HSTV1_50 
YP_008083101.1,Halovirus HSTV-1,hypothetical protein HSTV1_51 
YP_008083102.1,Halovirus HSTV-1,adenine methyltransferase 
YP_008083103.1,Halovirus HSTV-1,hypothetical protein HSTV1_53 
YP_009008068.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008069.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008070.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein 
YP_009008071.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral membrane protein 
YP_009008072.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008073.1,Sulfolobus monocaudavirus SMV1,conserved archaeal virion protein 
YP_009008074.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein 
YP_009008075.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein 
YP_009008076.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein 
YP_009008077.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein 
YP_009008078.1,Sulfolobus monocaudavirus SMV1,conserved archaeal virion protein 
YP_009008079.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008080.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008081.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral transmembrane protein 
YP_009008082.1,Sulfolobus monocaudavirus SMV1,GtrA family transmembrane protein 
YP_009008083.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008084.1,Sulfolobus monocaudavirus SMV1,"Zinc finger,SWIM domain-containing protein "
YP_009008085.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral AAA-ATPase 
YP_009008086.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008087.1,Sulfolobus monocaudavirus SMV1,hypothetical transmembrane protein 
YP_009008088.1,Sulfolobus monocaudavirus SMV1,IS605 OrfB family protein 
YP_009008089.1,Sulfolobus monocaudavirus SMV1,IS200 OrfA family protein 
YP_009008090.1,Sulfolobus monocaudavirus SMV1,Von Willebrand factor A domain-containing viral protein 
YP_009008091.1,Sulfolobus monocaudavirus SMV1,MoxR-type AAA ATPase 
YP_009008092.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008093.1,Sulfolobus monocaudavirus SMV1,"conserved archaeal viral membrane protein, putative transporter "
YP_009008094.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein 
YP_009008095.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein 
YP_009008096.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008097.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008098.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein 
YP_009008099.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008100.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008101.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral integrase 
YP_009008102.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008103.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein 
YP_009008104.1,Sulfolobus monocaudavirus SMV1,CopG family protein 
YP_009008105.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008106.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008107.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008108.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008109.1,Sulfolobus monocaudavirus SMV1,conserved archaeal protein 
YP_009008110.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein 
YP_009008111.1,Sulfolobus monocaudavirus SMV1,conserved archaeal protein 
YP_009008112.1,Sulfolobus monocaudavirus SMV1,hypothetical transmembrane protein 
YP_009008113.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008114.1,Sulfolobus monocaudavirus SMV1,"conserved archaeal viral protein, ATPase domain "
YP_009008115.1,Sulfolobus monocaudavirus SMV1,"Conserved archaeal viral membrane protein, acyltransferase family "
YP_009008116.1,Sulfolobus monocaudavirus SMV1,hypothetical protein 
YP_009008117.1,Sulfolobus monocaudavirus SMV1,"hypothetical protein, RHH-3 domain "
YP_009008118.1,Sulfolobus monocaudavirus SMV1,hypothetical transmembrane protein 
YP_009072425.1,Halovirus VNH-1,hypothetical conserved protein 
YP_009072426.1,Halovirus VNH-1,NAD dependent epimerase 
YP_009072427.1,Halovirus VNH-1,hypothetical conserved protein 
YP_009072428.1,Halovirus VNH-1,putative arsenical resistance repressor 
YP_009072429.1,Halovirus VNH-1,hypothetical conserved protein 
YP_009072430.1,Halovirus VNH-1,hypothetical conserved protein 
YP_009072431.1,Halovirus VNH-1,"terminase, partial "
YP_009094226.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094227.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094228.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094229.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094230.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094231.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094232.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094233.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094234.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094235.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094236.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094237.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094238.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094239.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094240.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094241.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094242.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094243.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094244.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094245.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094246.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094247.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094248.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094249.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094250.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094251.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094252.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094253.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094254.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094255.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094256.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094257.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094258.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094259.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094260.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094261.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009094262.1,Stygiolobus rod-shaped virus,hypothetical protein 
YP_009177652.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177653.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177654.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177655.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177656.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177657.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177658.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177659.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177660.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177661.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177662.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177663.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177664.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177665.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177666.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177667.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177668.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177669.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177670.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177671.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177672.1,Aeropyrum pernix ovoid virus 1,hypothetical protein 
YP_009177731.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177732.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177733.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177734.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177735.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177736.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177737.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177738.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177739.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177740.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177741.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177742.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177743.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177744.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177745.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177746.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177747.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177748.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177749.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177750.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177751.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177752.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177753.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177754.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177755.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177756.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177757.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177758.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177759.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177760.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177761.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177762.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177763.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177764.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177765.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177766.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177767.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177768.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177769.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177770.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177771.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177772.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177773.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177774.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177775.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177776.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177777.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177778.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177779.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177780.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177781.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177782.1,Aeropyrum pernix spindle-shaped virus 1,hypothetical protein 
YP_009177783.1,Aeropyrum pernix spindle-shaped virus 1,"hypothetical protein, partial "
YP_009197880.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197881.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197882.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197883.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197884.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197885.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197886.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197887.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197888.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197889.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197890.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197891.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197892.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197893.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197894.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197895.1,Acidianus bottle-shaped virus 3,hypothetical protein 
YP_009197896.1,Acidianus bottle-shaped virus 3,hypothetical protein 
